entity,n-authors,n-revs
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/interfaces/relation/SetRefEdEntity.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/idmanytoone/BasketItemsPK.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/integration/naming/ids/JoinEmbIdNamingRefEdEntity.java,1,1
hibernate-core/src/main/java/org/hibernate/exception/spi/SQLExceptionConversionDelegate.java,1,1
hibernate-entitymanager/src/main/java/org/hibernate/jpa/packaging/internal/FileZippedJarVisitor.java,1,1
hibernate-envers/src/main/java/org/hibernate/envers/event/spi/EnversPostInsertEventListenerImpl.java,1,1
hibernate-envers/src/test/java/org/hibernate/envers/test/entities/reventity/CustomDataRevEntity.java,1,1
hibernate-core/src/matrix/java/org/hibernate/test/typeparameters/TypeParameterTest.java,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/entities/IntTestPrivSeqEntity.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/manytomany/Man.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/integration/superclass/auditparents/MappedGrandparentEntity.java,1,1
hibernate-core/src/test/java/org/hibernate/test/immutable/entitywithmutablecollection/Info.java,1,1
hibernate-core/src/test/java/org/hibernate/test/annotations/referencedcolumnname/ReferencedColumnNameTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/cascade/circle/identity/H.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/idclassgeneratedvalue/Simple.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/identifiercollection/Passport.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/event/collection/AbstractCollectionEventTest.java,1,1
hibernate-entitymanager/src/matrix/java/org/hibernate/ejb/criteria/subquery/UncorrelatedSubqueryTest.java,1,1
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/flush/ManualFlush.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/entities/components/ComponentTestEntity.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/embedded/Person.java,1,1
documentation/src/main/docbook/devguide/en-US/chapters/hql/extras/predicate_in_example.txt,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/entities/manytomany/ListOwningEntity.java,1,1
hibernate-core/src/main/java/org/hibernate/StoredProcedureUpdateCountReturn.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/keymanytoone/bidir/component/EagerMapping.hbm.xml,1,1
hibernate-core/src/matrix/java/org/hibernate/test/annotations/id/generationmappings/NewGeneratorMappingsTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/criteria/Animal.hbm.xml,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/component/cascading/toone/Document.java,1,1
hibernate-core/src/test/java/org/hibernate/test/connections/ConnectionManagementTestCase.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/proxy/ProxyTest.java,1,1
documentation/src/main/style/images/images/org/hibernate/docbook/caution.png,1,1
hibernate-core/src/main/java/org/hibernate/sql/ordering/antlr/ColumnReference.java,1,1
hibernate-core/src/matrix/java/org/hibernate/test/unionsubclass/UnionSubclassTest.java,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/entities/manytomany/ListOwningEntity.java,1,1
hibernate-core/src/test/java/org/hibernate/test/deletetransient/Suite.java,1,1
hibernate-entitymanager/src/matrix/java/org/hibernate/ejb/criteria/basic/BasicCriteriaUsageTest.java,1,1
hibernate-core/src/main/java/org/hibernate/engine/ManagedComposite.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/criteria/VersionedRecord.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/mappedsuperclass/intermediate/SavingsAccount.java,1,1
hibernate-core/src/test/java/org/hibernate/test/jdbc/proxies/BatchingTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/proxy/Info.java,1,1
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/entityNames/auditedEntity/Person.java,1,1
hibernate-entitymanager/src/test/java/org/hibernate/{ejb => jpa}/test/instrument/InstrumentedClassLoader.java,1,1
hibernate-entitymanager/src/{matrix => test}/java/org/hibernate/ejb/test/emops/RefreshTest.java,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/entities/manytomany/SetOwnedEntity.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/id/IdTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/manytomanyassociationclass/compositeid/MembershipWithCompositeId.java,1,1
hibernate-core/src/main/java/org/hibernate/dialect/function/AbstractAnsiTrimEmulationFunction.java,1,1
hibernate-core/src/test/java/org/hibernate/test/{annotations/derivedidentities/e1/b/specjmapid/ondemand => ondemandload}/Product.java,1,1
hibernate-entitymanager/src/test/java/org/hibernate/{ejb => jpa}/test/pack/defaultpar/Mouse.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/interceptor/CollectionInterceptor.java,1,1
hibernate-core/src/matrix/java/org/hibernate/test/naturalid/inheritance/spread/User.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/access/Foobar.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/dialect/functional/cache/SQLFunctionsInterSystemsTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/lob/Editor.java,1,1
hibernate-core/src/matrix/java/org/hibernate/test/annotations/cascade/multicircle/nonjpa/sequence/MultiCircleNonJpaCascadeSequenceTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/cascade/CascadeToEmbeddedManyToOneTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/orphan/one2one/fk/composite/Mapping.hbm.xml,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/propertyref/inheritence/union/Customer.java,1,1
hibernate-core/src/main/java/org/hibernate/metamodel/relational/Exportable.java,1,1
hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/metadata/EntityXmlMappingData.java,1,1
hibernate-entitymanager/src/test/resources/org/hibernate/{ejb => jpa}/test/mapping/orm.xml,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/collection/custom/basic/UserCollectionTypeHbmVariantTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/idmanytoone/Customers.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/inheritance/joined/Clothing.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/integration/basic/NotVersioned.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/deletetransient/Note.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/queryplan/Customer.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/component/cascading/toone/CascadeToComponentAssociationTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/cascade/multicircle/jpa/sequence/C.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/sql/hand/custom/mysql/MySQLCustomSQLTest.java,1,1
hibernate-entitymanager/src/test/java/org/hibernate/{ejb => jpa}/test/emops/cascade/B2.java,1,1
hibernate-entitymanager/src/main/java/org/hibernate/{ejb => jpa/internal}/event/EJB3DeleteEventListener.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/various/TimestampTest.java,1,1
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/inheritance/joined/emptychild/EmptyChildEntity.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/cid/ChildPk.java,1,1
documentation/src/main/docbook/devguide/en-US/chapters/criteria/extras/from_join_example_plural.java,1,1
hibernate-core/src/main/java/org/hibernate/cache/spi/access/AccessType.java,1,1
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/inheritance/single/discriminatorformula/ChildEntity.java,1,1
hibernate-entitymanager/src/test/java/org/hibernate/{ejb => jpa/test}/metamodel/VersionedEntity.java,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetoone/unidirectional/UnidirectionalWithNulls.java,1,1
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/auditReader/NotAuditedTestEntity.java,1,1
hibernate-entitymanager/src/{matrix => test}/java/org/hibernate/ejb/test/cascade/multicircle/AbstractEntity.java,1,1
hibernate-envers/src/main/java/org/hibernate/envers/internal/revisioninfo/DefaultRevisionInfoGenerator.java,1,1
hibernate-core/src/test/java/org/hibernate/dialect/resolver/DialectResolverTest.java,1,1
hibernate-entitymanager/src/test/bundles/defaultpar_1_0/org/hibernate/{ejb => jpa}/test/pack/defaultpar_1_0/Mouse1.hbm.xml,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/cid/Product.hbm.xml,1,1
hibernate-core/src/main/java/org/hibernate/type/ShortType.java,1,1
hibernate-core/src/matrix/java/org/hibernate/test/sql/hand/MonetaryAmountUserType.java,1,1
hibernate-envers/src/main/java/org/hibernate/envers/{ => internal}/tools/graph/TopologicalSort.java,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/entities/onetomany/detached/ListJoinColumnBidirectionalInheritanceRefEdChildEntity.java,1,1
documentation/src/main/docbook/devguide/en-US/Preface.xml,1,1
documentation/src/main/docbook/devguide/en-US/chapters/hql/extras/ctor_dynamic_instantiation_example.txt,1,1
hibernate-entitymanager/src/test/java/org/hibernate/jpa/test/transaction/Book.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/id/generationmappings/MinimalTableEntity.java,1,1
hibernate-core/src/main/java/org/hibernate/sql/ordering/antlr/OrderingSpecification.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/manytomany/Group.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/entity/Month.java,1,1
hibernate-core/src/matrix/java/org/hibernate/test/subselectfetch/SubselectFetchTest.java,1,1
hibernate-core/src/test/java/org/hibernate/test/nonflushedchanges/MergeTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/lob/LobHolder.java,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/reventity/ExceptionListenerRevEntity.java,1,1
hibernate-envers/src/main/java/org/hibernate/envers/event/spi/EnversListener.java,1,1
hibernate-entitymanager/src/main/java/org/hibernate/{ejb => jpa/internal}/metamodel/AbstractManagedType.java,1,1
hibernate-core/src/matrix/java/org/hibernate/test/queryplan/GetHqlQueryPlanTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/ondelete/Address.java,1,1
hibernate-core/src/test/java/org/hibernate/test/orphan/one2one/fk/reversed/unidirectional/EmployeeInfo.java,1,1
hibernate-proxool/src/test/java/org/hibernate/{service/jdbc/connections/internal => test/proxool}/ProxoolConnectionProviderTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/manytomany/ProgramManager.java,1,1
hibernate-core/src/main/java/org/hibernate/type/CustomType.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/SUV.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/immutable/entitywithmutablecollection/Party.java,1,1
hibernate-core/src/main/java/org/hibernate/StoredProcedureResultSetReturn.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/Car.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/referencedcolumnname/Postman.java,1,1
hibernate-core/src/matrix/java/org/hibernate/test/{usercollection => collection/custom}/basic/UserCollectionTypeTest.java,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/manytomany/unidirectional/BasicUniList.java,1,1
hibernate-entitymanager/src/main/java/org/hibernate/ejb/criteria/predicate/AbstractSimplePredicate.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/integration/reventity/OverrideDefaultRevListenerTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/cascade/H.java,1,1
hibernate-entitymanager/src/main/java/org/hibernate/jpa/{packaging/internal/Entry.java => boot/internal/ClassDescriptorImpl.java},1,1
hibernate-core/src/test/java/org/hibernate/loader/AssociationResultSetProcessorTest.java,1,1
hibernate-entitymanager/src/test/java/org/hibernate/{ejb => jpa}/test/emops/cascade/B1.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/id/MultipleHiLoPerTableGeneratorTest.java,1,1
documentation/src/main/docbook/devguide/en-US/chapters/hql/extras/{fetch_join_example.txt => join_example_fetch.txt},1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/manytomany/KnownClient.java,1,1
hibernate-entitymanager/src/main/java/org/hibernate/jpa/{internal/event => event/internal}/core/HibernateEntityManagerEventListener.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/integration/modifiedflags/HasChangedEnumSet.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/cache/InsertedDataTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/identifiercollection/IdentifierCollectionTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/entity/ZipCode.java,1,1
hibernate-entitymanager/src/test/resources/org/hibernate/ejb/test/xml/orm2.xml,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/integration/auditReader/NotAuditedTestEntity.java,1,1
hibernate-core/src/main/java/org/hibernate/loader/plan/spi/LoadPlanBuilder.java,1,1
hibernate-envers/src/main/java/org/hibernate/envers/{ => internal}/entities/mapper/relation/OneToOnePrimaryKeyJoinColumnMapper.java,1,1
hibernate-infinispan/src/test/java/org/hibernate/test/cache/infinispan/functional/cluster/DualNodeJtaTransactionManagerImpl.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/dialect/functional/cache/TestInterSystemsFunctionsClass.hbm.xml,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/nonflushedchanges/DeleteTest.java,1,1
hibernate-core/src/matrix/java/org/hibernate/test/{usercollection => collection/custom}/basic/PersistentMyList.java,1,1
hibernate-entitymanager/src/test/java/org/hibernate/{ejb => jpa}/test/association/Incident.java,1,1
hibernate-core/src/main/java/org/hibernate/dialect/unique/InformixUniqueDelegate.java,1,1
hibernate-core/src/test/java/org/hibernate/test/collection/ordered/joinedInheritence/OrderCollectionOfJoinedHierarchyTest.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/integration/flush/DoubleFlushModMod.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/joinedSubclass/Employee.java,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{multi_tenancy => multitenancy}/extras/MultiTenantConnectionProviderImpl-multi-cp.java,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/order_by_example.txt,1,1
hibernate-core/src/main/java/org/hibernate/metamodel/source/hbm/MappingDocument.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/integration/inheritance/tableperclass/relation/ParentIngEntity.java,1,1
hibernate-core/src/main/java/org/hibernate/boot/registry/classloading/spi/package-info.java,1,1
hibernate-entitymanager/src/main/java/org/hibernate/{ejb => jpa/internal}/util/LogHelper.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/dynamicentity/tuplizer/MyEntityInstantiator.java,1,1
hibernate-entitymanager/src/test/java/org/hibernate/jpa/test/cascade/MergeWithTransientNonCascadedAssociationTest.java,1,1
hibernate-entitymanager/src/test/java/org/hibernate/{ejb => jpa}/test/xml/Article.java,1,1
hibernate-core/src/main/java/org/hibernate/SessionFactoryObserver.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/xml/ejb3/Entity1.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/generated/AbstractGeneratedPropertyTest.java,1,1
hibernate-entitymanager/src/test/java/org/hibernate/ejb/test/ejb3configuration/SessionFactoryObserverTest.java,1,1
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/relation/lazy/proxy/ListProxy.java,1,1
hibernate-entitymanager/src/test/java/org/hibernate/{ejb => jpa}/test/TestingEntityManagerFactoryGenerator.java,1,1
hibernate-entitymanager/src/test/bundles/externaljar/META-INF/orm.xml,1,1
